id,number,pr_author,date,author,body
892170908,14579,JasonGross,2021-08-03 21:14:19,JasonGross,@coqbot ci-minimize ci-color ci-perennial ci-fiat_crypto
892170946,14579,JasonGross,2021-08-03 21:14:23,coqbot-app,"I am now running minimization at commit 0e84f00 on requested targets ci-color, ci-perennial, ci-fiat_crypto. I'll come back to you with the results once it's done."
892174014,14579,JasonGross,2021-08-03 21:20:06,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/perennial/src/goose_lang/lib/persistent_readonly.v (from ci-perennial) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq.QArith.Qcanon.\nRequire Coq.ssr"
892270989,14579,JasonGross,2021-08-04 00:49:59,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/color/Term/Lambda/LComp.v (from ci-color) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/color"" ""CoLoR"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_install_ci/lib/coq/user-contrib/Bignums"" ""Bignums"" ""-"
892311624,14579,JasonGross,2021-08-04 02:31:13,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/fiat_crypto/src/Curves/Weierstrass/Projective.v (from ci-fiat_crypto) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nMinimized Coq File (truncated to 32KiB; full 36KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""+implicit-core-hint-db,+implicits-in-term,+non-reversible-notation,+deprecated-intros-until-0,+deprecated-focus,+unused-intro-pa"
892338308,14579,JasonGross,2021-08-04 03:45:33,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/fiat_crypto/src/Curves/Weierstrass/Projective.v (from ci-fiat_crypto) (full log on GitHub Actions)\nMinimized Coq File (truncated to 32KiB; full 34KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""+implicit-core-hint-db,+implicits-in-term,+non-reversible-notation,+deprecated-intros-until-0,+deprecated-focus,+unused-intro-pattern,+variable-collision,+omega-is-deprecated,+deprecat"
898915039,14579,JasonGross,2021-08-14 16:26:51,coqbot-app,"Hey, I have detected that there were CI failures at commit 559eb8c without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 1a0460b succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-bedrock2, ci-fiat_crypto."
898929356,14579,JasonGross,2021-08-14 16:52:55,JasonGross,@coqbot ci minimize
898929363,14579,JasonGross,2021-08-14 16:52:57,coqbot-app,"I have initiated minimization at commit 559eb8c for the suggested targets ci-bedrock2, ci-fiat_crypto as requested."
898964193,14579,JasonGross,2021-08-14 22:09:47,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/fiat_crypto/src/Curves/Weierstrass/Projective.v (from ci-fiat_crypto) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nMinimized Coq File (truncated to 32KiB; full 46KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""+implicit-core-hint-db,+implicits-in-term,+non-reversible-notation,+deprecated-intros-until-0,+deprecated-focus,+unused-intro-pa"
898964195,14579,JasonGross,2021-08-14 22:09:47,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/processor/src/processor/KamiRiscv.v (from ci-bedrock2) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/processor/src/processor"" ""pro"
898971348,14579,JasonGross,2021-08-14 23:40:50,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/fiat_crypto/src/Curves/Weierstrass/Projective.v (from ci-fiat_crypto) (full log on GitHub Actions)\nMinimized Coq File (truncated to 32KiB; full 38KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""+implicit-core-hint-db,+implicits-in-term,+non-reversible-notation,+deprecated-intros-until-0,+deprecated-focus,+unused-intro-pattern,+variable-collision,+omega-is-deprecated,+deprecat"
898982259,14579,JasonGross,2021-08-15 01:47:43,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/processor/src/processor/KamiRiscv.v (from ci-bedrock2) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_build_ci/bedrock2/processor/src/processor"" ""processor"" ""-Q"" ""/github/workspace/builds/coq/coq-failing/_"
920521322,14579,JasonGross,2021-09-16 02:16:01,coqbot-app,"The ""needs: rebase"" label was set more than 30 days ago. If the PR is not rebased in 30 days, it will be automatically closed."
945307909,14579,JasonGross,2021-10-18 02:18:33,coqbot-app,"The ""needs: rebase"" label was set more than 30 days ago. If the PR is not rebased in 30 days, it will be automatically closed."
947014756,14579,JasonGross,2021-10-19 18:53:45,JasonGross,Now testing #14798
947134983,14579,JasonGross,2021-10-19 21:54:24,coqbot-app,"Hey, I have detected that there were CI failures at commit 7a735a4 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a14a8e2 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-argosy, ci-elpi, ci-fiat_parsers, ci-hott, ci-verdi_raft, ci-vst."
947222470,14579,JasonGross,2021-10-20 01:06:05,JasonGross,@coqbot ci minimize
947222520,14579,JasonGross,2021-10-20 01:06:12,coqbot-app,"I have initiated minimization at commit 7a735a4 for the suggested targets ci-argosy, ci-elpi, ci-fiat_parsers, ci-hott, ci-verdi_raft, ci-vst as requested."
947224975,14579,JasonGross,2021-10-20 01:12:47,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/elpi/tests/test_quotation.v (from ci-elpi) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""+elpi.deprecated"" ""-bt"" ""-w"" ""-deprecated-native-compiler-option"" ""-Q"" ""/github/wor"
947237739,14579,JasonGross,2021-10-20 01:40:27,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/fiat_parsers/src/ADTRefinement/SetoidMorphisms.v (from ci-fiat_parsers) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-w"" ""-deprecated-"
947239403,14579,JasonGross,2021-10-20 01:45:39,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/hott/theories/Colimits/Sequential.v (from ci-hott) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-noinit"" ""-indices-matter"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/gith"
947261717,14579,JasonGross,2021-10-20 02:25:34,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/verdi_raft/raft-proofs/RaftRefinementProof.v (from ci-verdi_raft) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (truncated to 32KiB; full 44KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-"
947274621,14579,JasonGross,2021-10-20 02:51:21,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/argosy/src/Examples/Logging/HoareProof.v (from ci-argosy) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/co"
947345026,14579,JasonGross,2021-10-20 05:39:18,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/vst/veric/juicy_extspec.v (from ci-vst) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-w"" ""-deprecated-native-compiler-option"" ""-Q"" ""/github/workspace/cwd"" ""Top"" ""-Q"" ""/github/worksp"
953745431,14748,JasonGross,2021-10-28 11:12:42,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/category_theory/Instance/Cat/Cartesian/Closed.v (from ci-category_theory) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-"
953745550,14748,JasonGross,2021-10-28 11:12:53,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/mathcomp/mathcomp/character/mxrepresentation.v (from ci-mathcomp) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (truncated to 32KiB; full 78KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog"
954008511,14748,JasonGross,2021-10-28 16:29:41,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/category_theory/Instance/Cat/Cartesian/Closed.v (from ci-category_theory) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-"
954008739,14748,JasonGross,2021-10-28 16:30:04,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/mathcomp/mathcomp/character/mxrepresentation.v (from ci-mathcomp) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (truncated to 32KiB; full 106KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-pro"
954247309,14748,JasonGross,2021-10-28 21:46:46,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/category_theory/Instance/Cat/Cartesian/Closed.v (from ci-category_theory) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-"
954247428,14748,JasonGross,2021-10-28 21:46:59,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/mathcomp/mathcomp/character/mxrepresentation.v (from ci-mathcomp) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (truncated to 32KiB; full 50KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog"
954378090,14748,JasonGross,2021-10-29 03:03:44,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/mathcomp/mathcomp/character/mxrepresentation.v (from ci-mathcomp) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (truncated to 32KiB; full 149KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-pro"
954378209,14748,JasonGross,2021-10-29 03:03:48,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/category_theory/Instance/Cat/Cartesian/Closed.v (from ci-category_theory) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nWe are collecting data on the user experience of the Coq Bug Minimizer.\nIf you haven't already filled the survey for this PR, please fill out our short survey!\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-"
954546977,14748,JasonGross,2021-10-29 08:20:42,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/mathcomp/mathcomp/character/mxrepresentation.v (from ci-mathcomp) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nMinimized Coq File (truncated to 32KiB; full 64KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-projection-no-head-constant"" ""-w"" ""-redundant-canonical-projection"" ""-w"" ""-notation-overridden"" ""-w"" ""+duplicate-clear"" ""-w"" ""-ambi"
